User_ID,Name,Gender,Age,Region,Score
U00728,Lee,F,42,Busan,75
U00729,Lee,M,23,Daejeon,42
U00730,Ryu,M,57,Incheon,66
U00731,Kang,F,49,Daejeon,83
U00732,Ryu,M,60,Gwangju,78
U00733,Lee,F,42,Daejeon,87
U00734,Hong,M,24,Daejeon,48
U00735,Park,F,40,Incheon,47
U00736,Ryu,M,25,Daegu,89
U00737,Hong,M,36,Busan,46
U00738,Park,F,44,Gwangju,40
U00739,Park,M,43,Seoul,44
U00740,Lee,M,41,Busan,46
U00741,Ryu,M,32,Busan,34
U00742,Choi,M,36,Daegu,90
U00743,Kim,F,33,Busan,33
U00744,Lee,M,53,Busan,85
U00745,Lee,F,45,Incheon,77
U00746,Choi,F,38,Incheon,77
U00747,Kim,M,45,Incheon,64
U00748,Hong,M,22,Incheon,62
U00749,Kang,F,21,Incheon,50
U00750,Ryu,F,47,Gwangju,34
U00751,Kang,M,21,Seoul,93
U00752,Hong,F,41,Daegu,98
U00753,Lee,F,26,Daejeon,50
U00754,Kim,F,23,Gwangju,61
U00755,Lee,M,57,Incheon,47
U00756,Park,M,58,Daegu,87
U00757,Lee,F,39,Daejeon,53
U00758,Lee,M,25,Busan,34
U00759,Hong,F,28,Gwangju,82
U00760,Hong,M,50,Busan,84
U00761,Hong,M,45,Daegu,34
U00762,Kang,M,55,Seoul,98
U00763,Park,M,45,Seoul,70
U00764,Hong,M,47,Daegu,36
U00765,Kim,M,24,Seoul,30
U00766,Kang,M,29,Seoul,81
U00767,Choi,M,37,Busan,55
U00768,Kim,F,34,Seoul,92
U00769,Ryu,F,52,Seoul,41
U00770,Ryu,M,24,Daegu,99
U00771,Kim,M,56,Seoul,48
U00772,Hong,F,59,Gwangju,33
U00773,Choi,F,41,Incheon,34
U00774,Choi,M,41,Incheon,83
U00775,Kang,M,41,Daegu,99
U00776,Choi,M,34,Incheon,86
U00777,Ryu,M,36,Busan,81
U00778,Park,M,64,Gwangju,47
U00779,Hong,M,47,Gwangju,93
U00780,Choi,M,41,Daegu,39
U00781,Kang,M,40,Seoul,52
U00782,Ryu,M,61,Incheon,97
U00783,Park,F,36,Busan,81
U00784,Lee,F,24,Daegu,76
U00785,Lee,M,37,Daegu,99
U00786,Park,F,36,Seoul,55
U00787,Ryu,F,23,Daejeon,99
U00788,Kang,M,26,Incheon,72
U00789,Park,M,44,Busan,98
U00790,Hong,F,56,Daegu,92
U00791,Hong,F,59,Incheon,95
U00792,Lee,F,59,Busan,92
U00793,Choi,M,62,Gwangju,42
U00794,Kang,F,28,Gwangju,80
U00795,Lee,F,38,Busan,34
U00796,Choi,F,28,Gwangju,76
U00797,Choi,M,42,Daegu,65
U00798,Hong,F,50,Incheon,65
U00799,Ryu,F,51,Busan,79
U00800,Kim,M,50,Daegu,85
U00801,Ryu,M,36,Incheon,48
U00802,Kim,M,58,Incheon,49
U00803,Park,M,41,Daegu,51
U00804,Hong,M,54,Incheon,60
U00805,Choi,F,49,Daejeon,91
U00806,Kang,M,59,Busan,73
U00807,Kim,F,56,Busan,97
U00808,Ryu,M,45,Incheon,96
U00809,Choi,F,25,Daegu,78
U00810,Kim,F,53,Seoul,88
U00811,Kim,M,51,Gwangju,33
U00812,Kim,F,44,Incheon,68
U00813,Kang,M,32,Seoul,36
U00814,Hong,F,57,Incheon,100
U00815,Kang,F,57,Seoul,78
U00816,Lee,M,21,Incheon,44
U00817,Choi,M,24,Daegu,36
U00818,Hong,M,30,Gwangju,76
U00819,Hong,F,30,Seoul,97
U00820,Hong,M,43,Daejeon,74
U00821,Ryu,M,33,Daegu,48
U00822,Hong,M,64,Gwangju,76
U00823,Kang,M,49,Incheon,82
U00824,Hong,M,59,Seoul,56
U00825,Park,M,63,Gwangju,34
U00826,Choi,M,54,Busan,89
U00827,Hong,M,40,Daegu,91
U00828,Choi,M,24,Seoul,88
U00829,Park,F,57,Daegu,90
U00830,Park,F,21,Seoul,85
U00831,Choi,M,59,Busan,76
U00832,Kim,F,56,Daejeon,77
U00833,Lee,F,53,Busan,39
U00834,Ryu,F,30,Incheon,61
U00835,Kim,F,55,Daegu,94
U00836,Kim,M,30,Daejeon,53
U00837,Kang,M,28,Daegu,58
U00838,Ryu,M,25,Gwangju,36
U00839,Ryu,F,53,Seoul,46
U00840,Kim,M,56,Incheon,54
U00841,Hong,M,51,Incheon,65
U00842,Kang,M,31,Daegu,90
U00843,Kang,M,64,Incheon,100
U00844,Park,F,51,Daegu,64
U00845,Ryu,M,36,Seoul,79
U00846,Kim,M,23,Seoul,85
U00847,Park,M,61,Daegu,94
U00848,Choi,M,52,Busan,70
U00849,Lee,F,62,Busan,54
U00850,Kang,M,62,Seoul,63
U00851,Choi,M,28,Daejeon,37
U00852,Choi,F,53,Busan,85
U00853,Hong,M,58,Daegu,59
U00854,Lee,F,49,Seoul,97
U00855,Choi,F,39,Incheon,50
U00856,Choi,F,58,Incheon,39
U00857,Lee,F,42,Busan,62
U00858,Lee,M,60,Daejeon,33
U00859,Choi,F,63,Gwangju,52
U00860,Lee,F,54,Busan,98
U00861,Choi,M,42,Daejeon,82
U00862,Choi,M,58,Busan,34
U00863,Hong,M,42,Incheon,47
U00864,Kim,F,56,Daejeon,46
U00865,Choi,M,42,Incheon,87
U00866,Park,F,58,Daegu,96
U00867,Kang,M,47,Daegu,85
U00868,Ryu,F,38,Seoul,69
U00869,Kim,M,49,Incheon,31
U00870,Kim,F,40,Incheon,50
U00871,Kim,M,43,Seoul,81
U00872,Hong,M,40,Daegu,53
U00873,Choi,M,45,Daegu,82
U00874,Hong,F,55,Daejeon,67
U00875,Choi,M,45,Daejeon,49
U00876,Hong,M,52,Gwangju,79
U00877,Hong,M,55,Daegu,68
U00878,Kang,F,23,Gwangju,89
U00879,Park,F,28,Busan,68
U00880,Hong,M,27,Incheon,100
U00881,Kang,M,21,Daejeon,62
U00882,Lee,M,48,Busan,58
U00883,Park,M,42,Daejeon,39
U00884,Hong,M,25,Seoul,96
U00885,Ryu,M,62,Incheon,32
U00886,Kim,F,55,Gwangju,60
U00887,Lee,F,40,Gwangju,56
U00888,Lee,M,41,Daejeon,99
U00889,Kang,F,28,Daegu,56
U00890,Lee,F,53,Gwangju,38
U00891,Park,F,45,Seoul,35
U00892,Hong,F,20,Seoul,35
U00893,Hong,M,55,Daegu,55
U00894,Ryu,M,63,Seoul,72
U00895,Kim,M,24,Incheon,48
U00896,Kang,F,60,Daejeon,45
U00897,Kim,M,41,Seoul,52
U00898,Lee,F,23,Incheon,58
U00899,Ryu,M,21,Daegu,67
U00900,Kim,M,35,Daejeon,88
U00901,Park,F,35,Daegu,77
U00902,Hong,M,41,Daejeon,49
U00903,Lee,M,62,Seoul,50
U00904,Ryu,F,20,Seoul,57
U00905,Kim,M,34,Daejeon,79
U00906,Kang,M,43,Incheon,62
U00907,Park,F,23,Incheon,69
U00908,Park,M,37,Incheon,83
U00909,Kim,M,36,Busan,39
U00910,Hong,M,26,Gwangju,63
U00911,Kim,F,64,Gwangju,65
U00912,Lee,F,29,Gwangju,36
U00913,Kim,M,20,Incheon,45
U00914,Park,F,21,Seoul,80
U00915,Ryu,M,41,Busan,90
U00916,Kim,M,51,Incheon,60
U00917,Hong,M,48,Seoul,61
U00918,Ryu,M,54,Busan,74
U00919,Kang,F,36,Seoul,56
U00920,Choi,F,31,Daejeon,51
U00921,Kim,F,43,Seoul,44
U00922,Hong,M,49,Busan,37
U00923,Ryu,M,63,Incheon,97
U00924,Hong,M,49,Gwangju,37
U00925,Kang,M,39,Busan,45
U00926,Park,M,61,Incheon,77
U00927,Hong,F,26,Incheon,63
U00928,Ryu,F,61,Daegu,86
U00929,Hong,F,57,Daejeon,34
U00930,Hong,M,26,Daegu,73
U00931,Hong,F,49,Gwangju,100
U00932,Lee,M,31,Busan,66
U00933,Lee,M,50,Daegu,57
U00934,Park,M,37,Gwangju,97
U00935,Kim,M,62,Incheon,67
U00936,Hong,F,21,Busan,75
U00937,Kang,M,52,Daegu,55
U00938,Kim,M,30,Seoul,82
U00939,Kang,F,53,Gwangju,92
U00940,Kim,F,35,Gwangju,92
U00941,Park,M,54,Daejeon,67
U00942,Hong,F,52,Seoul,44
U00943,Hong,M,40,Busan,38
U00944,Choi,M,39,Daegu,51
U00945,Kang,F,27,Incheon,99
U00946,Kim,M,45,Daegu,85
U00947,Kim,F,52,Busan,66
U00948,Lee,M,45,Busan,86
U00949,Choi,F,56,Busan,89
U00950,Ryu,M,49,Busan,41
U00951,Ryu,F,50,Gwangju,36
U00952,Lee,F,52,Daegu,95
U00953,Lee,F,30,Seoul,70
U00954,Lee,F,60,Incheon,53
U00955,Kang,F,24,Incheon,54
U00956,Kang,M,21,Daejeon,91
U00957,Park,M,32,Gwangju,73
U00958,Park,F,37,Busan,31
U00959,Lee,F,45,Busan,71
U00960,Choi,M,44,Busan,62
U00961,Kim,M,63,Gwangju,46
U00962,Kang,F,33,Seoul,92
U00963,Choi,M,24,Busan,51
U00964,Hong,F,61,Daejeon,30
U00965,Kang,M,21,Daejeon,99
U00966,Kang,F,23,Seoul,83
U00967,Park,F,31,Gwangju,43
U00968,Kim,M,30,Busan,82
U00969,Kim,F,23,Daegu,35
U00970,Ryu,M,62,Daegu,93
U00971,Ryu,F,28,Incheon,62
U00972,Ryu,M,29,Seoul,73
U00973,Ryu,M,46,Daegu,63
U00974,Hong,F,25,Incheon,63
U00975,Hong,M,34,Daejeon,53
U00976,Kang,M,61,Incheon,31
U00977,Lee,M,50,Busan,37
U00978,Park,M,41,Busan,54
U00979,Park,M,25,Daejeon,61
U00980,Ryu,F,52,Seoul,85
U00981,Kang,F,48,Gwangju,36
U00982,Choi,M,40,Busan,77
U00983,Lee,M,49,Busan,83
U00984,Kang,F,40,Incheon,92
U00985,Lee,M,55,Incheon,31
U00986,Lee,M,41,Incheon,64
U00987,Lee,F,39,Daegu,51
U00988,Kang,F,41,Daejeon,93
U00989,Ryu,M,59,Seoul,88
U00990,Park,F,30,Incheon,78
U00991,Park,M,50,Seoul,81
U00992,Ryu,M,59,Incheon,50
U00993,Lee,F,32,Busan,41
U00994,Choi,F,37,Seoul,40
U00995,Kim,F,41,Daegu,83
U00996,Kang,M,36,Incheon,99
U00997,Kim,M,57,Gwangju,43
U00998,Ryu,F,44,Daejeon,62
U00999,Choi,M,51,Busan,55
U01000,Kang,F,34,Incheon,43
U01001,Ryu,F,32,Seoul,77
U01002,Lee,F,45,Incheon,94
U01003,Park,F,30,Busan,75
U01004,Kim,F,32,Daejeon,84
U01005,Hong,F,52,Daejeon,97
U01006,Hong,M,56,Daejeon,41
U01007,Choi,M,57,Gwangju,83
U01008,Lee,F,20,Busan,93
U01009,Kim,F,58,Gwangju,76
U01010,Lee,F,46,Gwangju,66
U01011,Kim,F,55,Incheon,70
U01012,Choi,M,51,Busan,56
U01013,Choi,F,60,Busan,71
U01014,Hong,F,34,Incheon,97
U01015,Lee,F,50,Daegu,58
U01016,Kang,F,25,Gwangju,65
U01017,Hong,F,44,Daejeon,86
U01018,Lee,M,37,Seoul,41
U01019,Hong,F,41,Gwangju,74
U01020,Kang,M,50,Seoul,49
U01021,Park,M,55,Incheon,74
U01022,Park,M,28,Seoul,52
U01023,Park,M,22,Daegu,91
U01024,Park,M,52,Busan,63
U01025,Ryu,F,46,Daejeon,50
U01026,Kim,M,62,Seoul,80
U01027,Ryu,M,20,Seoul,38
U01028,Ryu,F,63,Incheon,39
U01029,Ryu,M,28,Incheon,81
U01030,Park,M,24,Busan,74
U01031,Kang,M,34,Daejeon,81
U01032,Choi,F,28,Seoul,59
U01033,Choi,F,64,Busan,93
U01034,Kim,F,47,Daejeon,31
U01035,Park,F,32,Busan,78
U01036,Park,M,43,Seoul,74
U01037,Park,M,64,Incheon,46
U01038,Hong,F,29,Incheon,57
U01039,Lee,M,61,Incheon,74
U01040,Hong,F,41,Daegu,46
U01041,Lee,F,58,Busan,88
U01042,Park,M,41,Seoul,43
U01043,Park,M,56,Busan,39
U01044,Hong,M,58,Incheon,47
U01045,Hong,M,39,Gwangju,64
U01046,Lee,M,29,Gwangju,77
U01047,Choi,M,29,Busan,87
U01048,Lee,F,45,Daejeon,47
U01049,Hong,M,44,Gwangju,81
U01050,Kang,M,47,Gwangju,59
U01051,Hong,M,32,Busan,66
U01052,Kang,F,34,Daegu,69
U01053,Kim,M,25,Daegu,35
U01054,Hong,M,31,Incheon,64
U01055,Kim,F,38,Seoul,55
U01056,Choi,M,51,Daejeon,59
U01057,Lee,F,30,Seoul,53
U01058,Kang,F,57,Seoul,84
U01059,Lee,M,52,Daejeon,38
U01060,Kim,M,21,Daegu,91
U01061,Kang,F,34,Gwangju,47
U01062,Lee,M,55,Incheon,80
U01063,Hong,M,24,Busan,48
U01064,Park,F,34,Daegu,98
U01065,Kim,M,62,Incheon,62
U01066,Lee,M,29,Gwangju,67
U01067,Kim,M,36,Daegu,42
U01068,Ryu,M,53,Daejeon,78
U01069,Kim,M,43,Seoul,82
U01070,Kang,F,29,Daejeon,30
U01071,Ryu,F,49,Gwangju,41
U01072,Kang,M,22,Busan,53
U01073,Park,M,56,Daejeon,30
U01074,Ryu,F,22,Gwangju,97
U01075,Hong,M,59,Seoul,36
U01076,Kim,M,24,Daegu,98
U01077,Lee,F,47,Incheon,68
U01078,Choi,F,63,Gwangju,61
U01079,Kim,F,33,Gwangju,78
U01080,Kim,M,58,Busan,60
U01081,Park,F,30,Daegu,32
U01082,Hong,F,27,Gwangju,76
U01083,Choi,M,56,Gwangju,44
U01084,Ryu,M,27,Incheon,80
U01085,Ryu,F,31,Seoul,50
U01086,Ryu,F,34,Daejeon,70
U01087,Kang,M,38,Daegu,32
U01088,Kang,M,47,Incheon,30
U01089,Lee,M,26,Incheon,50
U01090,Choi,M,59,Daejeon,50
U01091,Ryu,F,26,Daegu,78
U01092,Kang,F,49,Daegu,94
U01093,Lee,F,37,Seoul,70
U01094,Hong,F,43,Daegu,96
U01095,Lee,M,25,Gwangju,71
U01096,Kang,F,23,Daejeon,98
U01097,Park,F,22,Daegu,86
U01098,Park,M,25,Seoul,72
U01099,Ryu,F,45,Incheon,41
U01100,Park,F,63,Gwangju,93
U01101,Ryu,F,57,Daegu,80
U01102,Ryu,M,30,Daejeon,89
U01103,Kang,M,48,Daegu,100
U01104,Park,F,39,Busan,57
U01105,Ryu,M,29,Seoul,100
U01106,Choi,M,45,Incheon,43
U01107,Hong,M,46,Busan,61
U01108,Lee,M,33,Daejeon,37
U01109,Lee,M,55,Daegu,56
U01110,Kang,M,31,Seoul,79
U01111,Park,F,42,Gwangju,88
U01112,Park,F,40,Daegu,86
U01113,Ryu,F,27,Daegu,32
U01114,Kim,M,58,Daegu,56
U01115,Ryu,M,28,Gwangju,63
U01116,Hong,M,43,Daegu,55
U01117,Choi,F,50,Seoul,69
U01118,Lee,M,44,Gwangju,61
U01119,Ryu,M,36,Gwangju,70
U01120,Kim,M,61,Busan,31
U01121,Kim,M,48,Daejeon,36
U01122,Ryu,M,22,Gwangju,48
U01123,Kang,M,40,Busan,62
U01124,Lee,M,27,Seoul,31
U01125,Kang,M,33,Daejeon,96
U01126,Choi,F,58,Gwangju,44
U01127,Kim,F,35,Incheon,50
U01128,Kim,M,37,Busan,88
U01129,Hong,F,50,Seoul,68
U01130,Choi,M,30,Seoul,49
U01131,Kim,F,57,Seoul,30
U01132,Choi,M,39,Daejeon,38
U01133,Lee,F,64,Daegu,80
U01134,Park,F,23,Incheon,67
U01135,Kim,M,39,Daejeon,44
U01136,Hong,F,50,Daejeon,70
U01137,Lee,F,39,Gwangju,76
U01138,Ryu,F,30,Busan,55
U01139,Choi,M,20,Incheon,83
U01140,Ryu,F,63,Seoul,99
U01141,Kang,M,37,Daejeon,68
U01142,Lee,M,58,Incheon,46
U01143,Ryu,M,63,Busan,99
U01144,Kim,M,52,Daegu,38
U01145,Choi,M,55,Incheon,75
U01146,Park,F,37,Seoul,35
U01147,Lee,M,50,Daejeon,97
U01148,Kim,F,54,Daegu,45
U01149,Hong,M,58,Busan,58
U01150,Kang,F,57,Seoul,70
U01151,Choi,M,34,Daegu,97
U01152,Lee,F,25,Gwangju,91
U01153,Lee,F,27,Gwangju,69
U01154,Park,M,59,Busan,91
U01155,Park,M,41,Seoul,53
U01156,Hong,F,20,Daejeon,35
U01157,Kang,M,32,Busan,69
U01158,Hong,M,43,Daegu,99
U01159,Kim,M,40,Seoul,87
U01160,Kim,M,64,Gwangju,43
U01161,Hong,F,62,Gwangju,74
U01162,Kang,F,23,Incheon,35
U01163,Hong,M,26,Seoul,52
U01164,Kang,M,31,Daegu,91
U01165,Kang,F,32,Daegu,46
U01166,Ryu,F,63,Incheon,99
U01167,Choi,M,35,Daegu,57
U01168,Kang,F,25,Seoul,42
U01169,Park,F,33,Gwangju,58
U01170,Kang,F,50,Busan,74
U01171,Kang,F,55,Gwangju,49
U01172,Kang,F,56,Gwangju,87
U01173,Ryu,M,60,Seoul,83
U01174,Ryu,F,54,Daegu,93
U01175,Kim,F,29,Incheon,81
U01176,Ryu,F,36,Incheon,72
U01177,Park,M,61,Daejeon,47
U01178,Park,F,49,Incheon,83
U01179,Ryu,M,63,Incheon,89
U01180,Hong,M,26,Daegu,100
U01181,Choi,F,37,Busan,30
U01182,Ryu,F,38,Busan,66
U01183,Kang,F,34,Daegu,78
U01184,Lee,M,58,Incheon,64
U01185,Choi,M,63,Seoul,96
U01186,Choi,F,41,Gwangju,64
U01187,Park,M,58,Gwangju,38
U01188,Choi,F,61,Busan,66
U01189,Ryu,M,49,Daegu,89
U01190,Kang,M,39,Seoul,85
U01191,Kang,M,51,Incheon,41
U01192,Kim,M,61,Daegu,100
U01193,Kang,M,44,Busan,100
U01194,Kang,M,42,Seoul,33
U01195,Park,M,24,Seoul,90
U01196,Kang,M,60,Busan,74
U01197,Kim,F,49,Seoul,79
U01198,Lee,F,58,Gwangju,79
U01199,Ryu,M,46,Busan,77
U01200,Park,M,61,Gwangju,52
U01201,Lee,M,56,Daegu,37
U01202,Park,M,26,Daejeon,58
U01203,Hong,M,24,Incheon,72
U01204,Choi,M,34,Daegu,82
U01205,Hong,M,61,Gwangju,35
U01206,Kang,M,27,Incheon,53
U01207,Lee,F,28,Incheon,43
U01208,Kang,F,30,Gwangju,81
U01209,Choi,M,41,Gwangju,99
U01210,Park,F,53,Busan,33
U01211,Choi,M,54,Daejeon,87
U01212,Kim,F,32,Gwangju,66
U01213,Choi,F,30,Incheon,77
U01214,Kim,M,51,Incheon,68
U01215,Choi,M,61,Daegu,95
U01216,Ryu,F,34,Daejeon,42
U01217,Kim,M,57,Daejeon,95
U01218,Lee,M,20,Incheon,89
U01219,Kang,M,43,Daejeon,70
U01220,Kang,F,62,Daegu,61
U01221,Hong,M,59,Busan,81
U01222,Kang,M,41,Incheon,34
U01223,Park,F,22,Seoul,96
U01224,Ryu,M,33,Incheon,95
U01225,Choi,M,21,Incheon,81
U01226,Hong,M,51,Busan,78
U01227,Park,M,57,Gwangju,58
U01228,Park,F,52,Gwangju,67
U01229,Kim,F,61,Seoul,99
U01230,Kang,M,25,Seoul,37
U01231,Lee,M,60,Seoul,88
U01232,Lee,M,58,Gwangju,84
U01233,Hong,M,44,Busan,31
U01234,Ryu,F,53,Daejeon,55
U01235,Lee,F,30,Seoul,92
U01236,Choi,F,56,Daejeon,46
U01237,Lee,F,60,Daegu,88
U01238,Hong,M,26,Busan,45
U01239,Lee,F,41,Daejeon,87
U01240,Choi,M,58,Gwangju,93
U01241,Kim,F,29,Gwangju,79
U01242,Ryu,M,40,Seoul,55
U01243,Hong,M,25,Seoul,46
U01244,Kim,F,20,Daejeon,75
U01245,Kim,F,53,Gwangju,97
U01246,Kim,F,33,Daejeon,79
U01247,Park,M,55,Daegu,72
U01248,Ryu,F,46,Busan,77
U01249,Kang,M,28,Gwangju,97
U01250,Ryu,M,25,Incheon,48
U01251,Park,M,50,Gwangju,54
U01252,Kang,F,36,Daegu,47
U01253,Ryu,M,62,Gwangju,80
U01254,Kim,F,55,Daegu,47
U01255,Hong,M,40,Gwangju,87
U01256,Kang,M,46,Daegu,93
U01257,Choi,M,60,Seoul,100
U01258,Choi,F,47,Daejeon,86
U01259,Lee,F,35,Gwangju,46
U01260,Kang,F,54,Busan,88
U01261,Hong,M,55,Seoul,96
U01262,Park,F,54,Daegu,44
U01263,Kim,M,64,Busan,55
U01264,Lee,M,38,Seoul,77
U01265,Choi,M,40,Incheon,43
U01266,Park,F,52,Gwangju,38
U01267,Park,M,42,Gwangju,36
U01268,Kim,M,25,Daegu,84
U01269,Kang,M,51,Seoul,41
U01270,Choi,F,41,Seoul,46
U01271,Hong,F,22,Daegu,37
U01272,Park,F,54,Incheon,71
U01273,Kim,M,35,Gwangju,66
U01274,Hong,M,61,Daejeon,49
U01275,Kang,M,44,Incheon,30
U01276,Choi,F,36,Daegu,38
U01277,Kang,F,58,Daejeon,53
U01278,Park,F,32,Seoul,63
U01279,Hong,F,47,Incheon,65
U01280,Hong,F,30,Incheon,33
U01281,Hong,M,29,Gwangju,58
U01282,Park,M,58,Gwangju,45
U01283,Park,M,43,Daejeon,37
U01284,Kang,F,57,Seoul,68
U01285,Lee,F,43,Incheon,87
U01286,Kang,M,52,Daejeon,41
U01287,Choi,M,36,Incheon,73
U01288,Kim,F,63,Gwangju,33
U01289,Hong,M,55,Seoul,54
U01290,Lee,F,54,Seoul,99
U01291,Kim,M,25,Busan,96
U01292,Lee,M,35,Daejeon,68
U01293,Ryu,F,64,Gwangju,53
U01294,Kang,M,47,Gwangju,35
U01295,Park,F,60,Gwangju,62
U01296,Hong,M,51,Daegu,77
U01297,Kang,F,45,Incheon,96
U01298,Kim,M,30,Seoul,31
U01299,Ryu,M,44,Incheon,67
U01300,Ryu,M,50,Incheon,69
U01301,Ryu,F,40,Daegu,85
U01302,Kim,M,64,Seoul,50
U01303,Kim,F,22,Busan,64
U01304,Kim,F,31,Gwangju,96
U01305,Kim,M,59,Daejeon,89
U01306,Ryu,F,60,Incheon,52
U01307,Ryu,F,44,Daegu,94
U01308,Lee,M,36,Daegu,92
U01309,Kang,F,57,Daejeon,52
U01310,Hong,M,55,Daejeon,71
U01311,Park,F,55,Seoul,93
U01312,Ryu,F,38,Incheon,95
U01313,Park,F,63,Incheon,70
U01314,Kang,M,21,Daejeon,49
U01315,Kang,M,36,Gwangju,38
U01316,Park,F,49,Busan,86
U01317,Ryu,F,29,Incheon,46
U01318,Park,M,54,Daegu,47
U01319,Lee,F,55,Gwangju,92
U01320,Choi,M,52,Daejeon,55
U01321,Ryu,F,20,Incheon,42
U01322,Ryu,M,37,Seoul,46
U01323,Hong,F,23,Daejeon,55
U01324,Kim,M,46,Daegu,35
U01325,Choi,M,44,Seoul,33
U01326,Kang,F,47,Daejeon,36
U01327,Ryu,F,41,Daejeon,46
U01328,Park,M,61,Incheon,79
U01329,Choi,M,44,Seoul,35
U01330,Hong,F,36,Daejeon,59
U01331,Kang,F,63,Gwangju,85
U01332,Kim,M,31,Daegu,68
U01333,Kim,F,35,Seoul,43
U01334,Hong,M,56,Gwangju,83
U01335,Hong,M,35,Incheon,51
U01336,Park,M,36,Busan,86
U01337,Ryu,M,50,Daejeon,70
U01338,Kim,M,34,Busan,39
U01339,Kang,F,32,Daejeon,31
U01340,Choi,M,59,Gwangju,96
U01341,Kang,F,46,Incheon,77
U01342,Lee,M,40,Incheon,71
U01343,Lee,M,21,Incheon,40
U01344,Hong,F,27,Incheon,41
U01345,Park,M,61,Seoul,43
U01346,Lee,F,26,Seoul,59
U01347,Kim,M,29,Daejeon,89
U01348,Kang,M,23,Seoul,59
U01349,Kang,M,62,Daejeon,67
U01350,Hong,F,60,Seoul,94
U01351,Ryu,F,55,Seoul,76
U01352,Ryu,M,54,Seoul,68
U01353,Choi,F,62,Daegu,78
U01354,Hong,M,22,Incheon,87
U01355,Choi,F,37,Daegu,46
U01356,Ryu,M,62,Seoul,35
U01357,Hong,M,43,Seoul,44
U01358,Hong,M,51,Daegu,96
U01359,Hong,M,53,Gwangju,57
U01360,Ryu,F,21,Daejeon,73
U01361,Choi,M,21,Incheon,47
U01362,Choi,F,29,Daejeon,61
U01363,Hong,F,42,Gwangju,98
U01364,Lee,F,34,Incheon,73
U01365,Park,M,31,Busan,99
U01366,Ryu,M,62,Incheon,92
U01367,Park,F,36,Daejeon,87
U01368,Park,F,37,Incheon,76
U01369,Choi,F,33,Busan,46
U01370,Choi,M,36,Busan,68
U01371,Lee,M,34,Seoul,88
U01372,Park,F,31,Busan,36
U01373,Park,F,35,Daegu,92
U01374,Hong,M,51,Daejeon,86
U01375,Choi,F,42,Daegu,63
U01376,Park,M,57,Gwangju,82
U01377,Kang,F,53,Daegu,95
U01378,Lee,M,53,Daejeon,77
U01379,Kang,M,35,Gwangju,89
U01380,Kang,M,53,Daegu,72
U01381,Ryu,F,59,Daegu,33
U01382,Ryu,F,26,Gwangju,81
U01383,Lee,F,52,Daegu,61
U01384,Kang,M,23,Busan,80
U01385,Park,F,62,Daejeon,39
U01386,Choi,F,26,Daejeon,41
U01387,Lee,M,37,Daejeon,68
U01388,Hong,M,23,Daegu,97
U01389,Kang,F,30,Busan,39
U01390,Lee,F,62,Daejeon,39
U01391,Kim,M,39,Incheon,52
U01392,Kim,M,30,Daejeon,42
U01393,Ryu,M,34,Seoul,77
U01394,Choi,M,36,Incheon,73
U01395,Park,F,53,Daejeon,93
U01396,Choi,F,31,Daegu,69
U01397,Choi,F,61,Daejeon,35
U01398,Choi,M,47,Busan,72
U01399,Choi,M,54,Busan,61
U01400,Hong,F,27,Daejeon,78
U01401,Hong,M,46,Daegu,48
U01402,Ryu,F,41,Daegu,81
U01403,Lee,M,43,Daegu,81
U01404,Kim,M,21,Daejeon,63
U01405,Choi,F,50,Daejeon,88
U01406,Ryu,F,41,Seoul,34
U01407,Lee,M,20,Busan,95
U01408,Kim,M,33,Incheon,70
U01409,Kang,M,44,Incheon,63
U01410,Park,M,55,Busan,83
U01411,Hong,M,55,Gwangju,49
U01412,Kang,F,60,Seoul,83
U01413,Kim,F,22,Busan,95
U01414,Kang,M,24,Seoul,47
U01415,Park,F,20,Gwangju,73
U01416,Ryu,M,38,Seoul,77
U01417,Kim,F,52,Daegu,64
U01418,Kang,F,61,Busan,68
U01419,Hong,F,49,Incheon,32
U01420,Hong,M,31,Daejeon,48
U01421,Lee,F,29,Gwangju,47
U01422,Kang,M,53,Gwangju,34
U01423,Choi,M,35,Daejeon,84
U01424,Kang,M,59,Busan,42
U01425,Ryu,M,48,Daejeon,63
U01426,Kim,F,34,Seoul,47
U01427,Kim,M,30,Daejeon,97
U01428,Ryu,F,63,Seoul,72
U01429,Kang,M,53,Seoul,94
U01430,Ryu,F,55,Incheon,70
U01431,Park,M,49,Daejeon,67
U01432,Ryu,M,54,Incheon,67
U01433,Hong,M,28,Daejeon,42
U01434,Ryu,M,37,Seoul,51
U01435,Kim,M,38,Daejeon,58
U01436,Hong,F,58,Gwangju,38
U01437,Kim,M,23,Gwangju,97
U01438,Lee,F,25,Incheon,46
U01439,Choi,M,52,Daegu,66
U01440,Kim,M,51,Gwangju,93
U01441,Hong,M,35,Incheon,96
U01442,Lee,M,30,Daegu,33
U01443,Kim,M,41,Busan,69
U01444,Park,M,55,Incheon,45
U01445,Ryu,F,42,Gwangju,40
U01446,Choi,M,45,Gwangju,55
U01447,Kim,M,50,Daejeon,94
U01448,Lee,M,48,Daegu,31
U01449,Park,M,24,Gwangju,74
U01450,Kang,F,57,Daejeon,72
U01451,Lee,F,44,Daegu,32
U01452,Ryu,M,53,Incheon,63
U01453,Lee,F,31,Incheon,94
U01454,Park,F,41,Daejeon,93
U01455,Lee,M,28,Incheon,36
